# Tetrahedron method
        4.3331085556        4.0528565496
        4.4174620897        4.2572820962
        4.5018156237        4.1817482580
        4.5861691578        4.2355735337
        4.6705226918        6.1027115218
        4.7548762259        4.7005365664
        4.8392297599        9.1133290104
        4.9235832940       12.3909884885
        5.0079368281        7.5880235333
        5.0922903621        3.7237392040
        5.1766438962        5.4480468623
        5.2609974302        4.1179660703
        5.3453509643        3.0420569046
        5.4297044983        3.0296143840
        5.5140580324        2.5740140693
        5.5984115664        3.0820140006
        5.6827651005        4.6940556495
        5.7671186345        4.5923863327
        5.8514721686        5.1857036175
        5.9358257027        6.4518972074
        6.0201792367        6.9298532419
        6.1045327708        5.5139117242
        6.1888863048        4.5828990487
        6.2732398389        4.2048836241
        6.3575933729        7.4494238169
        6.4419469070        6.3019252454
        6.5263004410        5.4582600321
        6.6106539751        5.9420849353
        6.6950075091        7.0800097110
        6.7793610432        6.5711145043
        6.8637145772        7.4664828734
        6.9480681113        7.3601110473
        7.0324216454        7.2010066933
        7.1167751794        7.5819799010
        7.2011287135       14.1169007025
        7.2854822475        7.6708028935
        7.3698357816        9.2157770147
        7.4541893156        8.7875794678
        7.5385428497        7.3489589967
        7.6228963837       10.0489488661
        7.7072499178        9.1013222095
        7.7916034518       10.1585253729
        7.8759569859       14.3134309011
        7.9603105200       14.4359174879
        8.0446640540       12.5075746282
        8.1290175881       10.7374094686
        8.2133711221       10.1745923700
        8.2977246562        6.0893062550
        8.3820781902        6.8947056210
        8.4664317243        6.3349759234
        8.5507852583        4.6792340117
        8.6351387924        3.0552802612
        8.7194923264        1.7319907984
        8.8038458605        1.7628509910
        8.8881993945        2.3887635911
        8.9725529286        3.9860520794
        9.0569064627        0.0000000000
        9.1412599967        0.0000000000
        9.2256135308        1.9785797822
        9.3099670648       10.0373083031
        9.3943205989        8.9195303600
        9.4786741329        0.0000000000
        9.5630276670        0.0000000000
        9.6473812010        0.0000000000
        9.7317347351        0.0000000000
        9.8160882691        0.0000000000
        9.9004418032        8.7257647769
        9.9847953372       15.5816719762
       10.0691488713        0.6924580834
       10.1535024054        0.0000000000
       10.2378559394        0.0000000000
       10.3222094735        0.0000000000
       10.4065630075       14.2222045473
       10.4909165416        6.9133587216
       10.5752700756        4.5595100621
       10.6596236097       11.5740980678
       10.7439771437        5.5414136303
       10.8283306778       20.7443238136
       10.9126842118       11.9155255735
       10.9970377459       21.6780418003
       11.0813912800       15.1175722211
       11.1657448140       10.6274722750
       11.2500983481       14.6323882881
       11.3344518821        3.7424356214
       11.4188054162       22.7441563811
       11.5031589502       16.5870332749
       11.5875124843       11.6363620113
       11.6718660183        7.3747461333
       11.7562195524       10.7178677953
       11.8405730864        0.0000000000
       11.9249266205        9.0981705496
       12.0092801545        6.8152297477
       12.0936336886        6.9575627237
       12.1779872227        0.0000000000
       12.2623407567        3.3405117901
       12.3466942908        4.5208814419
       12.4310478248        2.7009405661
       12.5154013589        2.1272212479
       12.5997548929        1.9221200178
       12.6841084270        2.0036712717
       12.7684619610        9.2746386957
       12.8528154951        4.6277700187
       12.9371690291        3.9161436846
       13.0215225632        2.3272822485
       13.1058760973        2.7793844835
       13.1902296313       19.4882586314
       13.2745831654        4.9026993586
       13.3589366994       14.5295947359
       13.4432902335       18.2868165648
       13.5276437675       10.9083843037
       13.6119973016       21.2589803909
       13.6963508356        2.5414537046
       13.7807043697        8.0096322948
       13.8650579037       10.4153103606
       13.9494114378        4.9175586284
       14.0337649718        0.0000000000
       14.1181185059        0.0000000000
       14.2024720400        0.0000000000
       14.2868255740        0.0000000000
       14.3711791081        0.0000000000
       14.4555326421        0.0000000000
       14.5398861762        0.0000000000
       14.6242397102        0.0000000000
       14.7085932443        0.0000000000
       14.7929467783        0.0000000000
       14.8773003124        0.0000000000
       14.9616538464        0.0000000000
       15.0460073805        0.0000000000
       15.1303609145        0.0000000000
       15.2147144486        0.0000000000
       15.2990679827        0.0000000000
       15.3834215167        0.0000000000
