cos_theta	alpha_TA	alpha_LA
0.822742	0.000000	0.875067
0.826087	0.000000	0.876680
0.829431	0.000000	0.878249
0.832776	0.000000	0.879778
0.836120	0.000000	0.881266
0.839465	0.000000	0.882716
0.842809	0.000000	0.884128
0.846154	0.000000	0.885505
0.849498	0.000000	0.886848
0.852843	0.000000	0.888157
0.856187	0.000000	0.889435
0.859532	0.370259	0.890681
0.862876	0.532333	0.891897
0.866221	0.622330	0.893085
0.869565	0.683816	0.894244
0.872910	0.729633	0.895377
0.876254	0.765506	0.896483
0.879599	0.794524	0.897565
0.882943	0.818545	0.898621
0.886288	0.838779	0.899655
0.889632	0.856057	0.900665
0.892977	0.870971	0.901653
0.896321	0.883962	0.902619
0.899666	0.895361	0.903565
0.903010	0.905428	0.904490
0.906355	0.914367	0.905396
0.909699	0.922341	0.906282
0.913043	0.929484	0.907150
0.916388	0.935904	0.908001
0.919732	0.941694	0.908833
0.923077	0.946929	0.909649
0.926421	0.951674	0.910449
0.929766	0.955985	0.911232
0.933110	0.959908	0.912000
0.936455	0.963485	0.912753
0.939799	0.966750	0.913491
0.943144	0.969735	0.914215
0.946488	0.972466	0.914925
0.949833	0.974968	0.915621
0.953177	0.977261	0.916304
0.956522	0.979365	0.916975
0.959866	0.981296	0.917633
0.963211	0.983068	0.918279
0.966555	0.984695	0.918913
0.969900	0.986189	0.919535
0.973244	0.987561	0.920146
0.976589	0.988820	0.920746
0.979933	0.989975	0.921336
0.983278	0.991035	0.921915
0.986622	0.992006	0.922484
0.989967	0.992894	0.923043
0.993311	0.993707	0.923592
0.996656	0.994450	0.924132
1.000000	0.995126	0.924663
